sector,indicator,country,year,variable,value,unit
Industry Steel,Steel emissions intensity (per product),JP,2001,historic,1799.370116,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2002,historic,1793.242064,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2003,historic,1773.616256,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2004,historic,1741.892228,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2005,historic,1715.454475,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2006,historic,1677.121754,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2007,historic,1688.158198,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2008,historic,1536.137556,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2009,historic,1924.251987,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2010,historic,1736.890054,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2011,historic,1775.311671,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2012,historic,1842.478291,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2013,historic,1860.03843,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2014,historic,1826.350664,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2015,historic,1837.814801,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),JP,2016,historic,1784.461182,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,1993,historic,5212.877342,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,1994,historic,6457.554916,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,1995,historic,5921.789116,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,1996,historic,5053.703327,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,1997,historic,4760.745572,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,1998,historic,4591.397072,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,1999,historic,4292.27773,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2000,historic,4578.907433,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2001,historic,5024.167102,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2002,historic,5042.487251,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2003,historic,5125.958067,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2004,historic,4311.558591,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2008,historic,6803.615284,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2009,historic,6636.399175,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2010,historic,6673.56976,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2011,historic,5625.389982,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2012,historic,7554.747563,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2013,historic,8440.974328,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2014,historic,10061.07351,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2015,historic,7989.842299,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),KZ,2016,historic,8135.148022,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,1990,historic,2145.896449,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,1991,historic,2091.966852,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,1992,historic,2397.193469,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,1993,historic,2141.88023,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,1994,historic,2184.905629,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,1995,historic,2077.730052,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,1996,historic,2148.046136,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,1997,historic,2162.158971,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,1998,historic,2286.890499,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,1999,historic,2333.091123,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2000,historic,2519.061739,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2001,historic,2312.114739,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2002,historic,2361.233035,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2003,historic,2450.197684,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2004,historic,2358.270203,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2005,historic,2365.397845,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2006,historic,2611.532171,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2007,historic,2477.585475,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2008,historic,2522.923862,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2009,historic,2452.436996,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2010,historic,2414.377943,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2011,historic,2411.484872,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2012,historic,2134.95437,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2013,historic,2186.822716,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2014,historic,2393.046649,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2015,historic,2563.70259,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NZ,2016,historic,3394.655926,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,1990,historic,310.9554512,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,1991,historic,281.499729,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,1992,historic,271.1214402,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,1993,historic,214.5868523,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,1994,historic,239.6195565,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,1995,historic,240.3086274,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,1996,historic,247.7401251,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,1997,historic,223.1657999,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,1998,historic,264.2898538,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,1999,historic,238.6707064,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2000,historic,227.3418381,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2001,historic,202.9420022,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2002,historic,162.1687475,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2003,historic,159.6426166,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2004,historic,203.0699543,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2005,historic,174.1789204,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2006,historic,195.5445696,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2007,historic,193.6899608,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2008,historic,227.8615733,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2009,historic,235.631392,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2010,historic,385.8813581,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2011,historic,294.3225991,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2012,historic,207.0002848,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2013,historic,233.3812914,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2014,historic,255.8690857,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2015,historic,247.0657089,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),NO,2016,historic,223.861973,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,1992,historic,2343.322035,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,1993,historic,2329.062113,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,1994,historic,2484.87362,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,1995,historic,2878.737717,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,1996,historic,3303.235459,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,1997,historic,2673.776665,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,1998,historic,2933.994723,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,1999,historic,2652.703215,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,2000,historic,2490.676538,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,2001,historic,2572.86393,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,2002,historic,2606.038383,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,2003,historic,2562.019106,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,2004,historic,2474.311951,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,2005,historic,2503.607801,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,2006,historic,2419.756886,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,2007,historic,2376.220182,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,2008,historic,2505.046391,kg CO2 / t product
Industry Steel,Steel emissions intensity (per product),RU,2009,historic,2497.105839,kg CO2 / t product
